tiempo,crudo,filtrado,fusion,kalman,distancia
42.88,92.73816039747162,96.6783272885051,198.79111079809945,192.8579148262299,2.4710544000000083
42.912,96.56044788176746,96.64296346648379,198.61581401135967,192.35707956892128,2.4729384000000083
42.944,96.5224675846014,96.60681470191906,197.96707004152074,191.82947320257907,2.4748224000000083
42.976,102.22110957432444,98.29110316364067,199.9829997780069,191.71080718738875,2.4767692000000046
43.008,104.52969445712449,100.16268055168581,202.4249119564409,192.0555994556038,2.4787160000000052
43.04,103.2878229493362,101.10022327098093,202.59957482985618,192.42103208279053,2.4806000000000052
43.072,101.14035178517376,101.11226182523879,203.10400731135095,192.8116233378341,2.4824840000000052
43.104,93.73526518421365,98.89916283293124,202.10484929632338,192.8478067196632,2.4844936000000066
43.136,97.58185616002373,98.50397083105898,200.70324439461785,192.72662071122315,2.4863776000000066
43.168,102.35549431258983,99.65942787551823,199.8514896548253,192.4732035797547,2.4882616000000066
43.2,104.55977675215564,101.12953253850945,201.85968453304628,192.57769923988434,2.4902084000000073
43.232,104.34871614357766,102.09528762002991,204.09605042495645,193.06805810877364,2.492155200000008
43.264,100.12585571369979,101.50445804813086,202.60897850914813,193.25194028086554,2.494039200000008
43.296,102.89014790995093,101.92016500667687,202.85212275557842,193.44654874099368,2.495923200000008
43.328,95.63193215792285,100.03369515205065,200.4017270391274,193.11098466859372,2.4978700000000087
43.36,107.41767835617713,102.2488901132886,204.25693216434092,193.5339393960983,2.4998168000000094
43.392,98.44724862641044,101.10839766722515,202.84999349589023,193.67712132715712,2.5017008000000094
43.424,99.10719790494682,100.50803773854165,202.57183164564262,193.69260772570448,2.50364760000001
43.456,104.50385907655634,101.70678413994605,204.51012377668349,194.0561171787047,2.5055944000000108
43.488,101.08455028395582,101.52011398314897,205.63142535077043,194.6082184767753,2.5074784000000108
43.52,101.81348937716534,101.60812660135389,203.1922709523849,194.61890993476797,2.5093624000000108
43.552,102.56354968700455,101.89475352704908,203.97722085438332,194.71830688887735,2.5113092000000115
43.584,103.61716825847307,102.41147794647627,203.38800420143536,194.69306649308913,2.513256000000012
43.616,99.05685916103135,101.40509231084279,203.20007969855223,194.68981403482644,2.515140000000012
43.648,99.55677630353344,100.85059750864998,202.16576682212525,194.49994220571878,2.517024000000012
43.68,97.52211834188357,99.85205375862006,201.18982998559858,194.1163612094456,2.518970800000013
43.712,99.46882069993124,99.7370838410134,201.95330158380008,193.94039387939375,2.520917600000009
43.744,97.614758759496,99.10038631655817,200.06730321199012,193.5063485408352,2.522801600000009
43.776,99.10875606876982,99.10289724222166,199.879212089155,193.06538694727578,2.5247484000000053
43.808,94.21626971193335,97.63690898313516,196.97649953358675,192.17885455338552,2.526695200000006
43.84,101.84554355184972,98.89949935374952,199.61924648778813,191.98254629836404,2.528579200000006
43.872,104.35639095869436,100.53656683523297,200.9787530682862,192.0678366583615,2.530463200000006
43.904,102.03174711104867,100.98512091797767,199.95845156369666,191.90158428489386,2.5324100000000067
43.936,95.11062312641181,99.22277158050791,199.26832672689022,191.6405122987353,2.5343568000000074
43.968,98.93385274039107,99.13609592847286,200.35035701986476,191.6739718402491,2.5362408000000074
44.0,103.70993069772071,100.5082463592472,200.1900861072536,191.6723666514858,2.5381248000000074
44.032000000000004,98.53160904746348,99.91525516571207,198.4146522139785,191.24683616730164,2.540134400000009
44.064,101.27785439569108,100.32403493470576,200.22726826874288,191.32927135154475,2.542018400000009
44.096000000000004,104.79634468672776,101.66572786031236,202.0331549362018,191.72364696703065,2.543902400000009
44.128,97.66456965339779,100.46538039823798,200.75530830562994,191.7639211595423,2.5458492000000095
44.160000000000004,97.61058386806013,99.60894143918462,201.16974581317612,191.8719179813149,2.54779600000001
44.192,98.08163124540555,99.1507483810509,198.2454009340455,191.48250185462965,2.54968000000001
44.224000000000004,97.45176217499946,98.64105251923546,199.09019840957433,191.31647531974306,2.55156400000001
44.256,97.41856317318168,98.27430571541932,198.59533942311054,191.03949757289686,2.553510800000011
44.288000000000004,98.75595576765772,98.41880073109083,200.62714012778076,191.1804029825096,2.5554576000000115
44.32,90.74893507785629,96.11784103512045,195.80410541149897,190.474280933742,2.5573416000000115
44.352000000000004,100.20225540929084,97.34316534737157,196.52257186473324,190.0260058600623,2.5592256000000115
44.384,100.87134589780182,98.40161951250064,198.4346796165002,189.90208749371232,2.561235200000013
44.416000000000004,105.06835490482335,100.40164013019745,201.24997619122902,190.41302643261312,2.563119200000013
44.448,97.94457890759358,99.66452176341627,201.35940353544385,190.85129277166703,2.565003200000013
44.480000000000004,106.06429456097354,101.58445360268345,202.7101537278553,191.4032830620839,2.5669500000000136
44.512,101.12620647633166,101.44697946477791,202.1910690925284,191.7614114553231,2.5688968000000143
44.544000000000004,105.41917029759527,102.63863671462312,203.00677429910726,192.25379346973935,2.5707808000000143
44.576,98.67393697531199,101.44922679282978,201.40558862327123,192.36724494013197,2.5726648000000143
44.608000000000004,105.18708492181784,102.57058423152618,201.9556763452032,192.50829312967002,2.5746116000000105
44.64,102.6336436359488,102.58950205285296,200.65297281086112,192.3880258486302,2.576558400000007
44.672000000000004,102.86939532544545,102.67347003463071,200.26355298502023,192.27047598273586,2.578442400000007
44.704,104.1859006249239,103.12719921171866,200.06639762690213,192.0870843645535,2.5803892000000075
44.736000000000004,100.12939093182327,102.22785672775004,201.00155786021853,192.1061478490079,2.582336000000008
44.768,98.95689662935888,101.2465686982327,199.06322391641913,191.8223606243467,2.584220000000008
44.800000000000004,106.90988808710782,102.94556451489524,201.3308474759428,192.00037240479068,2.586104000000008
44.832,102.1777236971561,102.71521226957348,201.7355081492911,192.16797371482326,2.588050800000009
44.864000000000004,101.80816017938324,102.4430966425164,201.63890214283344,192.2877541578073,2.5899976000000096
44.896,102.48881489632372,102.45681211865859,201.45866618258583,192.40466573434088,2.5918816000000096
44.928000000000004,95.03082376219164,100.2290156117185,198.99466518541564,192.05443855525434,2.5937656000000096
44.96,105.25462699998818,101.7366990281994,200.74183975417083,192.0324025188572,2.5957124000000102
44.992000000000004,101.35169250245747,101.62119707047681,201.65435935180324,192.17951872743976,2.597659200000011
45.024,104.17075435806387,102.38606425675292,202.1802711779277,192.4466293567343,2.599543200000011
45.056,99.65142001620929,101.56567098458981,200.1149355258336,192.2401396550182,2.6014900000000116
45.088,96.96403738381898,100.18518090435856,200.53294194535763,192.14668219776402,2.6034368000000123
45.12,90.07067044718616,97.15082776720683,198.21189425424305,191.70146980570502,2.6053208000000123
45.152,95.15769107068957,96.55288675825165,198.9252462772525,191.46595469075453,2.6072048000000123
45.184,101.1830652651922,97.9419403103338,199.93745502118645,191.40484113423184,2.609151600000013
45.216,96.99249191388516,97.6571057913992,199.97966085687517,191.36242813068444,2.6110984000000137
45.248,103.55375379920626,99.42610019374132,201.22165695657708,191.6039233359782,2.6129824000000137
45.28,98.90935769562041,99.27107744430504,201.07423313669074,191.77502516518064,2.6148664000000137
45.312,106.75186139497947,101.51531262950735,203.61481407280854,192.27213010603091,2.616876000000015
45.344,101.69371476494584,101.5688332701389,203.80951905021712,192.81736811818234,2.618760000000015
45.376,102.53604262300436,101.85899607599853,204.82347351973755,193.447442643149,2.620644000000015
45.408,97.56678468055605,100.57133265736579,203.88502505850488,193.74218505321957,2.6225908000000113
45.44,101.23918495762533,100.77168834744364,204.00317499628326,194.00496466509273,2.6245376000000076
45.472,104.80465677293711,101.98157887509169,202.41486117494168,193.98413432650918,2.6264216000000076
45.504,100.44709776783509,101.5212345429147,202.53794807063593,193.98935264932464,2.6283056000000076
45.536,100.59009169693816,101.24189168912173,202.01326517191023,193.84722681299118,2.6302524000000083
45.568,101.31842875947883,101.26485281022885,202.05066988970174,193.73759556035816,2.632199200000009
45.6,95.5150178111177,99.5399023104955,199.58760618424287,193.25343224432984,2.634083200000009
45.632,98.70333850457314,99.28893316871878,199.30053811825292,192.80494267826873,2.635967200000009
45.664,102.99524090148091,100.40082548854743,203.52148356000868,193.0987425205999,2.6379768000000103
45.696,100.32270733454757,100.37739004234746,202.38021973985843,193.23566612229484,2.6398608000000103
45.728,104.61419203184663,101.6484306391972,203.80824800300798,193.60627645599007,2.6417448000000103
45.76,100.42585724184808,101.28165861999246,203.57110531074085,193.81545164759854,2.643691600000011
45.792,96.05995600582446,99.71514783574206,201.23536189562986,193.56400290207327,2.6456384000000117
45.824,99.18168544677604,99.55510911905225,201.3435929324906,193.42908865864888,2.6475224000000117
45.856,106.9556511213338,101.77527171973671,202.9211617398745,193.60412958748634,2.6494064000000117
45.888,101.46542918140993,101.68231895823865,202.0770564723503,193.5432742337672,2.6513532000000124
45.92,102.12258949994703,101.81440012075116,201.09570256697137,193.31581093200919,2.653300000000013
45.952,98.3955222035171,100.78873674558093,201.36874970302384,193.2303721306567,2.655184000000013
45.984,106.7373863641442,102.5733316311499,202.30051010158422,193.32904385412652,2.657068000000013
46.016,104.36044304171132,103.10946505431832,202.0110122867369,193.25459114432203,2.6590776000000145
46.048,101.24283741608042,102.54947676284695,203.08219403870788,193.49036213468506,2.6609616000000145
46.08,97.23124149284892,100.95400618184755,201.976460757929,193.48332418906733,2.6628456000000145
46.112,105.8528463073658,102.42365821950301,203.1572190599926,193.63984105332423,2.664792400000015
46.144,108.90851721033391,104.36911591675228,205.24762167275844,194.14638642737043,2.666739200000016
46.176,98.56937823982929,102.62919461367537,202.3241843053275,194.08354681377782,2.668623200000016
46.208,101.6099243357416,102.32341353029523,200.59948038615119,193.71991389489094,2.670507200000016
46.24,103.28307918156314,102.61131322567559,202.39847979627075,193.69627869162187,2.672454000000012
46.272,100.41830664211494,101.95341125060739,201.89523498525892,193.58583534241748,2.6744008000000083
46.304,101.63830399702675,101.85887907453319,203.25768084069048,193.79341463154267,2.6762848000000083
46.336,103.87833952366123,102.4647172092716,204.21762035675167,194.0857358939685,2.678231600000009
46.368,94.28791726969258,100.01167722739788,200.44043001119866,193.64148567857598,2.6801784000000097
46.4,99.66166397771339,99.90667325249254,201.01194600591245,193.43251997663583,2.6820624000000097
46.432,97.05648458245261,99.05161665148054,200.44861501646602,193.15941503916818,2.6839464000000097
46.464,103.79927282519961,100.47591350359625,201.76738962201767,193.1230029828428,2.6858932000000104
46.496,102.70619201153445,101.14499705597771,200.9115910123017,192.93828399864134,2.687840000000011
46.528,97.09084941308706,99.92875276311051,201.62499445239604,192.96755629530858,2.689724000000011
46.56,105.64457841220204,101.64350045783796,201.40567751944798,192.95183455980043,2.691608000000011
46.592,97.96701003492251,100.54055333096332,202.1054116444684,192.96274184285528,2.6936176000000125
46.624,102.959365625032,101.26619701918392,203.27094336050595,193.28549998850286,2.6955016000000125
46.656,99.48236905452524,100.7310486297863,203.47904571383134,193.5875057209553,2.6973856000000125
46.688,100.11581777561979,100.54647937353633,202.66293476361267,193.63570175902592,2.699332400000013
46.72,95.81209184215396,99.12616311412161,199.00791986231383,193.01362582909516,2.701279200000014
46.752,98.67705631801081,98.99143107528838,198.0204699035249,192.37685146505768,2.703163200000014
46.784,98.70848520576384,98.90654731443101,198.27903019677606,191.90213044677503,2.705047200000014
46.816,96.98524513146428,98.33015665954099,198.6658886911853,191.53191982082336,2.7069940000000146
46.848,110.00272775035455,101.83192798678505,201.710822151386,191.7798417790294,2.7089408000000152
46.88,97.81473956709831,100.62677146087903,201.64479972218447,192.02237394029606,2.7108248000000152
46.912,99.8008112749815,100.37898340510976,200.63001709797862,192.03733525306026,2.7127088000000152
46.944,101.92678525952567,100.84332396143454,202.38728076168218,192.2647822447915,2.7147184000000166
46.976,103.90583181871938,101.76207631861998,203.61085635340368,192.77539274761452,2.7166024000000166
47.008,99.73175842972353,101.15298095195104,203.1220116055647,193.1051043362902,2.7184864000000166
47.04,93.77346538563864,98.93912628205732,201.59730429080724,193.047737360235,2.7204332000000173
47.072,103.61435906984751,100.34169611839437,201.26597419379192,192.94078374079427,2.7223800000000136
47.104,104.81864562835601,101.68478097138285,202.808459557221,193.18380783036218,2.7242640000000136
47.136,101.72422800837238,101.6966150824797,204.1264802972526,193.62140363952645,2.7261480000000136
47.168,102.8578724552959,102.04499229432456,203.99812067514944,193.90512956727272,2.72809480000001
47.2,102.53876198203679,102.19312320063823,202.07596068149877,193.78959563055477,2.7300416000000105
47.232,100.61622170063558,101.72005275063742,200.9621393429316,193.54480751363985,2.7319256000000105
47.264,101.76543610582131,101.73366775719258,200.93820800913193,193.33999392507042,2.7338096000000105
47.296,100.83328721372666,101.4635535941528,202.01034810277463,193.26343906401928,2.735819200000012
47.328,103.16597756458951,101.97428078528381,202.60754667171693,193.41169861022377,2.737703200000012
47.36,96.20903481721756,100.24470699486392,200.90217718491328,193.22445591249982,2.739587200000012
47.392,104.10797967336694,101.4036887984148,201.9665480281676,193.2123187959868,2.7415340000000126
47.424,100.0711495544235,101.0039270252174,201.65305479566825,193.14563697212694,2.7434808000000133
47.456,98.01476980047141,100.1071798577936,201.8462887795644,193.17743261913054,2.7453648000000133
47.488,101.43115244729655,100.50437163464449,201.98608616533363,193.22877631218805,2.7472488000000133
47.52,106.27377633821587,102.23519304571589,203.91134008947847,193.5678597393549,2.749195600000014
47.552,99.39484540779426,101.3830887543394,202.9935846426515,193.67945845681308,2.7511424000000146
47.584,98.9767550082145,100.66118863050193,202.52225227184914,193.73698145360277,2.7530264000000146
47.616,105.1020266272122,101.993440029515,204.2933463524024,194.0532231976923,2.7549732000000153
47.648,92.24445810330481,99.06874545165194,199.44071876180004,193.43391245016605,2.756920000000016
47.68,103.75621048781409,100.47498496250057,200.93027243340168,193.2477342727585,2.758804000000016
47.712,103.78136432475121,101.46689877117576,202.2130125064843,193.32742664464152,2.760688000000016
47.744,98.87423666463077,100.68910013921226,202.5709774359699,193.40605230100567,2.7626348000000167
47.776,97.57268665697741,99.7541760945418,201.46434352783518,193.27014892462066,2.7645816000000174
47.808,100.31492590113722,99.92240103652043,200.3453678296055,193.0077452596708,2.7664656000000174
47.84,94.59158358796111,98.32315580195262,197.45559262522008,192.26979388187365,2.7683496000000174
47.872,100.67092144725495,99.02748549554332,198.03288641626472,191.66703189542545,2.770359200000014
47.904,99.02645583882068,99.02717659852652,198.18503196451238,191.30377300730316,2.772243200000014
47.936,96.13929839889065,98.16081313863575,196.38171624013464,190.67986741407174,2.774127200000014
47.968,100.31346366840947,98.80660829756785,197.51390571202947,190.3223773029888,2.77607400000001
48.0,104.41401325460984,100.48882978468043,198.88951859186292,190.27857452202986,2.778020800000011
48.032000000000004,103.13336198965891,101.28218944617397,201.20165487170948,190.71262420671587,2.779904800000011
48.064,94.99233990341635,99.39523458334669,199.02500861623776,190.67414442054204,2.781788800000011
48.096000000000004,101.62613288281005,100.06450407318569,201.73250003146234,191.08124523478455,2.7837356000000115
48.128,103.52912362464693,101.10388993862405,202.35149112248598,191.52669766203095,2.785682400000012
48.160000000000004,102.56713332604497,101.54286295485032,203.49984041266663,192.15080602917834,2.787566400000012
48.192,100.63875579446169,101.27163080673373,201.58801719776358,192.31591708830115,2.789450400000012
48.224000000000004,93.58553344268387,98.96580159751876,199.82296420751274,192.02880654347942,2.7914600000000136
